,Price,Area,Installment value,Place value
0,0.9981816345085364,0.9997395833333332,,0.5197547733414951
1,0.995555106576422,0.9997395833333332,,0.5197547733414951
2,0.9941408223052834,0.999609375,,0.5197547733414951
3,0.9941408223052834,0.999609375,,0.5197547733414951
4,0.9941408223052834,0.999609375,,0.5197547733414951
5,0.995555106576422,0.9997395833333332,,0.5197547733414951
6,0.9950500050510152,0.9997395833333332,,0.5197547733414951
7,0.9968683705424792,0.99984375,,0.5197547733414951
8,0.9972724517628044,0.99984375,,0.5197547733414951
9,0.9953530659662592,0.9997395833333332,,0.5197547733414951
10,0.9962622487119912,0.9997395833333332,,0.5197547733414951
11,0.9969693908475604,0.9997395833333332,,0.5197547733414951
12,0.9968683705424792,0.9997395833333332,,0.5197547733414951
13,0.9969693908475604,0.9998072916666666,,0.5197547733414951
14,0.9980806142034552,0.9997395833333332,,0.5197547733414951
15,0.996464289322154,0.9997395833333332,,0.5197547733414951
16,0.995555106576422,0.9997395833333332,,0.5197547733414951
17,0.9963632690170724,0.9997395833333332,,0.5197547733414951
18,0.992120416203657,0.9994791666666666,,0.5197547733414951
19,0.992120416203657,0.9994791666666666,,0.5197547733414951
20,0.992120416203657,0.9994791666666666,,0.5197547733414951
21,0.992120416203657,0.9994791666666666,,0.5197547733414951
22,0.992120416203657,0.9994791666666666,,0.5197547733414951
23,0.992120416203657,0.9994791666666666,,0.5197547733414951
24,0.992120416203657,0.9994791666666666,,0.5197547733414951
25,0.9933326598646328,0.9994791666666666,,0.5197547733414951
26,0.9925244974239824,0.9994791666666666,,0.5197547733414951
27,0.9920193958985756,0.9994791666666666,,0.5197547733414951
28,0.995252045661178,0.9995833333333332,,0.5197547733414951
29,0.9950500050510152,0.9994791666666666,0.972,0.5197547733414951
30,0.9941408223052834,0.999609375,,0.5197547733414951
31,0.9941408223052834,0.999609375,,0.5197547733414951
32,0.9941408223052834,0.999609375,,0.5197547733414951
33,0.9941408223052834,0.999609375,,0.5197547733414951
34,0.9935347004747954,0.999609375,,0.5197547733414951
35,0.9941408223052834,0.999609375,,0.5197547733414951
36,0.9941408223052834,0.999609375,,0.5197547733414951
37,0.9935347004747954,0.999609375,,0.5197547733414951
38,0.9935347004747954,0.999609375,,0.5197547733414951
39,0.9941408223052834,0.999609375,,0.5197547733414951
40,0.9941408223052834,0.999609375,,0.5197547733414951
41,0.9941408223052834,0.999609375,,0.5197547733414951
42,0.9935347004747954,0.999609375,,0.5197547733414951
43,0.9942418426103647,0.9996354166666666,,0.5197547733414951
44,0.9942418426103647,0.9996354166666666,,0.5197547733414951
45,0.9942418426103647,0.9996354166666666,,0.5197547733414951
46,0.9942418426103647,0.9996354166666666,,0.5197547733414951
47,0.9942418426103647,0.9996354166666666,,0.5197547733414951
48,0.9942418426103647,0.9996354166666666,,0.5197547733414951
49,0.9942418426103647,0.9996354166666666,,0.5197547733414951
50,0.9942418426103647,0.9996354166666666,,0.5197547733414951
51,0.9942418426103647,0.9996354166666666,,0.5197547733414951
52,0.992120416203657,0.9994791666666666,,0.5197547733414951
53,0.992120416203657,0.9994791666666666,,0.5197547733414951
54,0.9942418426103647,0.9996354166666666,,0.5197547733414951
55,0.9942418426103647,0.9996354166666666,,0.5197547733414951
56,0.9950500050510152,0.9996874999999998,,0.5197547733414951
57,0.9905040913223558,0.9993229166666664,,0.5197547733414951
58,0.9981816345085364,0.9997395833333332,,0.5197547733414951
59,0.995555106576422,0.9997395833333332,,0.5197547733414951
60,0.995252045661178,0.9997395833333332,,0.5197547733414951
61,0.9920193958985756,0.9979166666666668,,0.5197547733414951
62,0.995555106576422,0.9997395833333332,0.97165,0.5197547733414951
63,0.9945449035256088,0.9997395833333332,,0.5197547733414951
64,0.9945449035256088,0.9997395833333332,,0.5197547733414951
65,0.9967673502373976,0.9997395833333332,,0.5197547733414951
66,0.9935347004747954,0.9994791666666666,,0.5197547733414951
67,0.9962622487119912,0.999765625,,0.5197547733414951
68,0.9995959187796748,0.9994791666666666,,0.5197547733414951
69,0.9958076573391252,0.9994791666666666,,0.5197547733414951
70,0.9992928578644308,0.9989583333333332,,0.5197547733414951
71,0.9998989796949188,0.99984375,,0.5197547733414951
72,0.9984341852712396,0.99984375,,0.5197547733414951
73,0.9997979593898374,0.9997395833333332,,0.5197547733414951
74,0.9977270431356704,0.9997395833333332,,0.5197547733414951
75,0.9969693908475604,0.9997395833333332,,0.5197547733414951
76,0.996464289322154,0.9997395833333332,,0.5197547733414951
77,0.9998989796949188,0.99984375,,0.5197547733414951
78,0.9984341852712396,0.99984375,,0.5197547733414951
79,0.9998989796949188,0.99984375,,0.5197547733414951
80,0.9958076573391252,0.9994791666666666,,0.5197547733414951
81,0.9925244974239824,0.9989583333333332,,0.5197547733414951
82,0.9998989796949188,0.99984375,,0.5197547733414951
83,0.9984341852712396,0.99984375,,0.5197547733414951
84,0.9997979593898374,0.9997395833333332,,0.5197547733414951
85,0.9977270431356704,0.9997395833333332,,0.5197547733414951
86,0.9995959187796748,0.9994791666666666,,0.5197547733414951
87,0.9925244974239824,0.9989583333333332,,0.5197547733414951
88,0.9925244974239824,0.9994791666666666,,0.5197547733414951
89,0.9925244974239824,0.9994791666666666,,0.5197547733414951
90,0.9965653096272352,0.99984375,,0.5197547733414951
91,0.9953530659662592,0.9997395833333332,,0.5197547733414951
92,0.9925244974239824,0.9994791666666666,,0.5197547733414951
93,0.995252045661178,0.9997395833333332,,0.5197547733414951
94,0.967269421153652,0.9995833333333332,,0.5197547733414951
95,0.9930295989493888,0.9994791666666666,,0.5197547733414951
96,0.9969693908475604,0.99984375,,0.5197547733414951
97,0.995858167491666,0.9997395833333332,,0.5197547733414951
98,0.995252045661178,0.9995833333333332,,0.5197547733414951
99,0.9916153146782504,0.9993333333333332,,0.5197547733414951
100,0.9975755126780484,0.9997395833333332,,0.5197547733414951
101,0.9984846954237804,0.9997395833333332,,0.5197547733414951
102,0.995858167491666,0.9997395833333332,,0.5197547733414951
103,0.982725527831094,0.9997916666666666,0.926,0.5197547733414951
104,0.9910091928477625,0.9998958333333332,0.9615,0.5197547733414951
105,0.9935347004747954,0.9995833333333332,,0.5197547733414951
106,0.9975755126780484,0.99984375,,0.5197547733414951
107,0.9960602081018286,0.9997395833333332,,0.5197547733414951
108,0.9967673502373976,0.9997395833333332,0.9789,0.5197547733414951
109,0.9965653096272352,0.9997760416666668,,0.5197547733414951
110,0.9977017880594,0.9997395833333332,,0.5197547733414951
111,0.9975755126780484,0.9997395833333332,0.98455,0.5197547733414951
112,0.9936357207798768,0.9995833333333332,,0.5197547733414951
113,0.9962622487119912,0.9997395833333332,,0.5197547733414951
